Initial conditions: Te0=80000.0, Ti0=120000.0, rho0=1000.0, Rh0=1.0
t (ps), Te (keV), Ti (keV), rho (g/cm^3), Rh (um)
0.0, 80000.0, 120000.0, 1000.0, 1.0
0.1001001001001001, 75.09392322996216, 98242.24893882689, 550.5865899237231, 1.22072973809545
0.2002002002002002, 0.0, -9.270873483e-315, 8.41575e-318, 0.0
0.3003003003003003, 0.0, 0.0, 0.0, 0.0
0.4004004004004004, 0.0, 3.35661361058725e-277, 0.0, 1.3582537709725701e-306
0.5005005005005005, 2.194e-320, 0.0, 1.379297263e-315, 1.482196938e-315
0.6006006006006006, 2.63317e-319, 2.5729406e-316, 3.440865907e-315, 4.3458485455756e-305
0.7007007007007008, 3.673645e-318, 7.555912938440595e-307, 0.0, -7.634139173815259e+121
0.8008008008008008, 6e-323, 6.7292e-319, 1.358077306e-315, 2.32210854e-316
0.9009009009009009, 5.48576e-319, 5.868601725312167e-152, 1.023607312092907e-309, 2.5588892632249363e-301
1.001001001001001, 9.5877043644e-314, 8.0536461475e-314, 1.11261026651609e-309, 2.461548792278216e-306
1.1011011011011012, 0.0, 0.0, 1.023607312092907e-309, 2.5588892632249363e-301
1.2012012012012012, 9.5877043644e-314, 8.0536461475e-314, 1.11261026651609e-309, 2.461548792278216e-306
1.3013013013013013, 0.0, 0.0, 0.0, 0.0
1.4014014014014016, 0.0, 0.0, 0.0, 0.0
1.5015015015015014, 0.0, 0.0, 1.8692019252016e-309, 2.4191066099475822e-306
1.6016016016016017, 0.0, 0.0, 0.0, 0.0
1.7017017017017018, 0.0, 0.0, 2.0706163886079167e+216, 1.2841260201e-313
1.8018018018018018, 0.0, 0.0, 0.0, 0.0
1.901901901901902, 0.0, 0.0, 6.63273e-319, 2.0303150020537527e-292
2.002002002002002, 9.509e-320, 2.926e-320, 9.9733802e-316, 6.365987373216959e-306
2.1021021021021022, 2.63317e-319, -1.0650276763224291e+301, 7.745183829940618e-124, 5.56295626172943e-302
2.2022022022022023, 4.98109e-318, -1.1108371675713166e-238, 3.82111907e-316, 2.2380086527135447e-147
2.3023023023023024, 3.348642254452189e-277, 8.8504e-319, 8.4879836e-317, 9.9733802206988e-307
2.4024024024024024, 0.0, -1.0818369096595343e+51, 7.56577488064e-310, 1.3351237636939663e-300
2.5025025025025025, 1.5340652322e-313, 3.835200386e-315, 1.112610945513293e-309, 1.0681053941526812e-300
2.6026026026026026, 0.0, 0.0, 7.56577397868737e-310, 1.3351237636939663e-300
2.702702702702703, 1.5340652322e-313, 3.835200386e-315, 1.112610945513293e-309, 1.0681053941526812e-300
2.802802802802803, 0.0, 0.0, 0.0, 0.0
2.9029029029029028, 0.0, 0.0, 0.0, 0.0
3.003003003003003, 0.0, 0.0, 9.3458670174258e-310, 7.565984492792735e-301
3.1031031031031033, 0.0, 0.0, 0.0, 0.0
3.2032032032032034, 0.0, 0.0, -6.167696136674277e-226, 8.415764746520614e-309
3.3033033033033035, 0.0, 0.0, 0.0, 0.0
3.4034034034034035, 0.0, 0.0, 3.895190658021102e-273, 0.0
3.503503503503504, 1.17044e-319, 2.194e-320, 0.0, 1.3792972643596379e-306
3.6036036036036037, 0.0, 2.63317e-319, 2.985775389217e-312, 4.332104141531954e-306
3.703703703703704, 3.74496e-318, 3.673645e-318, 8.768278063880403e-303, 8.8931816e-317
3.803803803803804, -6.578588240136097e+108, 6e-323, 7.80894451e-315, 1.3580773062375369e-306
3.903903903903904, 0.0, 5.48576e-319, 6.810232998347473e-148, 1.0236073120929073e-300
4.004004004004004, 2.205078848e-314, 9.5877043644e-314, 9.3458738111281e-310, 1.112610266516091e-300
4.104104104104104, 2.1212e-319, 0.0, 0.0, 1.0236073120929073e-300
4.2042042042042045, 2.205078848e-314, 9.5877043644e-314, 9.3458738111281e-310, 1.112610266516091e-300
4.3043043043043046, 2.1212e-319, 0.0, 0.0, 0.0
4.404404404404405, 0.0, 0.0, 0.0, 0.0
4.504504504504505, 0.0, 0.0, 0.0, 1.8692019252015996e-300
4.604604604604605, 2.0846e-319, 0.0, 0.0, 0.0
4.704704704704705, 0.0, 0.0, 0.0, 5.515348342868372e-304
4.804804804804805, 0.0, 0.0, 0.0, 0.0
4.904904904904906, 0.0, 0.0, 0.0, 6.6327342609259e-310
5.005005005005005, 1.7495890619986662e-305, 9.509e-320, 3.3951933e-316, 9.97338021753678e-307
5.105105105105106, 5.48576e-319, 2.63317e-319, -1.235914030217871e+305, 7.745183829940617e-115
5.205205205205205, 4.793781957e-315, 4.98109e-318, -1.2890737688897725e-234, 3.821119059458936e-307
5.305305305305305, 1.9285654962334383e-160, 3.348642254452189e-277, 1.0270459627e-314, 8.487983345677247e-308
5.405405405405406, 8.5943e-320, 0.0, -8.814425663403075e-283, 3.226465966508099e-301
5.505505505505505, 1.6107526369e-313, 1.1888414249e-313, 8.4559936636891e-310, 1.2906114216981345e-300
5.605605605605606, 8.820742551e-314, 5e-324, 0.0, 3.2264657410199394e-301
5.705705705705706, 1.6107526369e-313, 1.1888414249e-313, 8.4559936636891e-310, 1.2906114216981345e-300
5.8058058058058055, 8.820742551e-314, 5e-324, 0.0, 0.0
5.9059059059059065, 0.0, 0.0, 0.0, 0.0
6.006006006006006, 0.0, 0.0, 0.0, 9.345867017425795e-301
6.106106106106107, 6.519857115e-314, 0.0, 0.0, 0.0
6.206206206206207, 0.0, 0.0, 0.0, 2.6702023691830374e-301
6.306306306306307, 3.6432982832e-314, 1.72578111e-314, 1.0013248281063e-310, 0.0
6.406406406406407, 0.0, 0.0, 0.0, 3.8951906580211016e-264
6.506506506506507, 0.0, 1.17044e-319, 2.54639497e-316, 7.9050503e-317
6.606606606606607, 1.18857e-319, 0.0, 3.05567394e-315, 2.9857753892170337e-303
6.706706706706707, 2.4531e-319, 3.74496e-318, 4.263089545e-314, 8.768278063880402e-294
6.806806806806807, 0.0, -6.578588240136097e+108, 6.6326e-319, 7.80894451314348e-306
6.906906906906907, 1.1703e-319, 0.0, 6.365987374e-315, 6.810229108076948e-139
7.007007007007008, 1.0738114896e-313, 3.83524062e-315, 1.068114221717335e-309, 4.22774898247711e-301
7.107107107107107, 1.0738161711e-313, 1.5340570407e-313, 0.0, 0.0
7.207207207207207, 1.0738114896e-313, 3.83524062e-315, 1.068114221717335e-309, 4.22774898247711e-301
7.307307307307307, 1.0738161711e-313, 1.5340570407e-313, 0.0, 0.0
7.407407407407408, 0.0, 0.0, 0.0, 0.0
7.507507507507508, 0.0, 0.0, 0.0, 0.0
7.607607607607608, 1.61075263676e-313, 2.0846e-319, 0.0, 0.0
7.707707707707708, 0.0, 0.0, 0.0, 0.0
7.807807807807808, 7.26e-322, 0.0, 0.0, 0.0
7.907907907907909, 0.0, 0.0, 0.0, 0.0
8.008008008008009, 6e-323, 1.7495890619986662e-305, 1.10343781e-315, 3.3951932661373145e-307
8.108108108108109, 8.5943e-320, 5.48576e-319, 3.05567394e-315, -inf
8.208208208208209, 6.674279064246545e-128, 4.793781957e-315, 5.7803165354e-314, -1.2890737688897724e-225
8.308308308308309, 3.293e-320, 1.9285654962334383e-160, 3.885940277860837e-273, 1.0270459628271918e-305
8.408408408408409, 7.31e-321, 8.5943e-320, 0.0, -1.482196938e-315
8.508508508508509, 2.7803516e-314, 1.6107526369e-313, 1.379594004350417e-309, 8.455993663689073e-301
8.608608608608609, 1.11216221347e-313, 8.820742551e-314, 3.756e-320, 0.0
8.70870870870871, 2.780351405e-314, 1.6107526369e-313, 1.379594004350417e-309, 8.455993663689073e-301
8.80880880880881, 1.11216221347e-313, 8.820742551e-314, 3.756e-320, 0.0
8.90890890890891, 0.0, 0.0, 0.0, 0.0
9.00900900900901, 0.0, 0.0, 0.0, 0.0
9.10910910910911, 8.0536402933e-314, 6.519857115e-314, 0.0, 0.0
9.20920920920921, 0.0, 0.0, 0.0, 0.0
9.30930930930931, -2.7642952214335516e-258, 0.0, 0.0, 0.0
9.40940940940941, 0.0, 0.0, 0.0, 0.0
9.50950950950951, 3.35661361058725e-277, 0.0, 1.35825377e-315, 2.546394951727468e-307
9.60960960960961, 0.0, 1.18857e-319, 0.0, 3.0556739397014467e-306
9.70970970970971, 2.5729406e-316, 2.3434e-319, 4.345848546e-314, 4.263089545395067e-305
9.809809809809812, 7.555912938440595e-307, 0.0, -7.634139173815259e+112, 6.63260763190086e-310
9.90990990990991, 6.7292e-319, 1.1703e-319, 0.0, 6.365987372895817e-306
10.01001001001001, 5.868600553009682e-152, 1.0738114896e-313, 4.4506145636654e-311, 1.0681142217173337e-300
10.11011011011011, 3.6431900315e-314, 1.0738161711e-313, 1.78020032898007e-309, 0.0
10.210210210210212, 0.0, 1.0738114896e-313, 4.4506145636654e-311, 1.0681142217173337e-300
10.310310310310312, 3.6431900315e-314, 1.0738161711e-313, 1.78020032898007e-309, 0.0
10.41041041041041, 0.0, 0.0, 0.0, 0.0
10.51051051051051, 0.0, 0.0, 0.0, 0.0
10.61061061061061, 0.0, 1.61075263676e-313, 2.41910661e-315, 0.0
10.710710710710712, 0.0, 0.0, 0.0, 0.0
10.810810810810812, 0.0, 7.26e-322, 0.0, 0.0
10.91091091091091, 0.0, 0.0, 0.0, 0.0
11.01101101101101, 0.0, 6e-323, 2.0303150020537527e-301, 1.1034378116181436e-306
11.11111111111111, 2.926e-320, 8.5943e-320, 6.365987374e-315, 3.055673938989992e-306
11.211211211211213, -1.0650276763224291e+301, 6.674279064246545e-128, 5.562956261729e-311, 5.780316535601248e-305
11.311311311311313, -1.1108371675713166e-238, 3.293e-320, 2.2380086527135448e-156, 3.8859402778608376e-264
11.411411411411413, 8.8504e-319, 7.31e-321, 9.9733802e-316, 0.0
11.511511511511511, -4.117626291626646e-306, 2.7803516e-314, 1.869201925346663e-309, 1.3795940043504148e-300
11.611611611611611, 7.286807223e-314, 1.11216221347e-313, 1.023605275090926e-309, 3.756025378066e-311
11.711711711711713, 0.0, 2.780351405e-314, 1.869201925346663e-309, 1.3795940043504148e-300
11.811811811811813, 7.286807223e-314, 1.11216221347e-313, 1.023605275090926e-309, 3.756025378066e-311
11.911911911911913, 0.0, 0.0, 0.0, 0.0
12.012012012012011, 0.0, 0.0, 0.0, 0.0
12.112112112112113, 0.0, 8.0536402933e-314, 7.56598449279274e-310, 5.63234836e-316
12.212212212212213, 0.0, 0.0, 0.0, 0.0
12.312312312312313, 0.0, 1.05455820703105e+174, 1.068110826140696e-309, 8.700500062794479e-307
12.412412412412413, 0.0, 0.0, 0.0, 0.0
12.512512512512513, 0.0, 3.35661361058725e-277, 0.0, 1.3582537709725701e-306
12.612612612612613, 2.194e-320, 0.0, 1.379297263e-315, 1.482196938e-315
12.712712712712714, 2.63317e-319, 2.5729406e-316, 2.761827257e-315, 4.3458485455756e-305
12.812812812812814, 3.673645e-318, 7.555912938440595e-307, 0.0, -7.634139173815259e+121
12.912912912912914, 6e-323, 6.7292e-319, 1.358077306e-315, 2.32210854e-316
13.013013013013014, 5.48576e-319, 5.868600696976654e-152, 1.246107228311214e-309, 4.450614563665223e-302
13.113113113113114, 9.20429075e-314, 3.6431900315e-314, 1.246112660952007e-309, 1.7802003289800703e-300
13.213213213213214, 0.0, 0.0, 1.246107228311214e-309, 4.450614563665223e-302
13.313313313313314, 9.20429075e-314, 3.6431900315e-314, 1.246112660952007e-309, 1.7802003289800703e-300
13.413413413413414, 0.0, 0.0, 0.0, 0.0
13.513513513513514, 0.0, 0.0, 0.0, 0.0
13.613613613613614, 0.0, 0.0, 1.8692019252016e-309, 2.4191066099475822e-306
13.713713713713714, 0.0, 0.0, 0.0, 0.0
13.813813813813814, 0.0, 0.0, 3.3377347141801e-310, 6.897963234007644e-301
