Initial conditions: Te0=800.0, Ti0=1200.0, rho0=22.22222222222222, Rh0=45.0
t (ps), Te (keV), Ti (keV), rho (g/cm^3), Rh (um)
0.0, 800.0, 1200.0, 22.22222222222222, 45.0
0.1001001001001001, 88.79591147831091, 1199.6598883161985, 22.233093334081044, 45.0
0.2002002002002002, 67.39153420776121, 1198.9555674342198, 22.23450053563351, 45.0
0.3003003003003003, 57.70959228383006, 1198.0010679172221, 22.23534178904975, 45.0
0.4004004004004004, 52.02884889666329, 1196.8495403336624, 22.235956927433858, 45.0
0.5005005005005005, 48.30325271427161, 1195.5386638768566, 22.236452537143098, 45.0
0.6006006006006006, 45.70980112319703, 1194.0983785442368, 22.236875960522237, 45.0
0.7007007007007008, 43.838889872065174, 1192.5533974924076, 22.237252283147253, 45.0
0.8008008008008008, 42.45793940806817, 1190.9242895735356, 22.237596308801447, 45.0
0.9009009009009009, 41.422675435936355, 1189.2281089651729, 22.23791742451277, 45.0
1.001001001001001, 40.637919261023725, 1187.4788786641834, 22.2382218905883, 45.0
1.1011011011011012, 40.03808443603519, 1185.6880218501076, 22.238514037575026, 45.0
1.2012012012012012, 39.57654538480269, 1183.864761477217, 22.238796943329632, 45.0
1.3013013013013013, 39.21940370236568, 1182.0164860114442, 22.239072840274474, 45.0
1.4014014014014016, 38.94160860690009, 1180.1490754125016, 22.2393433728015, 45.0
1.5015015015015014, 38.724425099436374, 1178.2671838199383, 22.239609766527753, 45.0
1.6016016016016017, 38.55371726689913, 1176.3744790528808, 22.239872943263425, 45.0
1.7017017017017018, 38.4187487018819, 1174.4738416412026, 22.240133601193182, 45.0
1.8018018018018018, 38.31132402743039, 1172.5675276232241, 22.240392272029194, 45.0
1.901901901901902, 38.22516375340815, 1170.6573001686313, 22.240649362427355, 45.0
2.002002002002002, 38.15544228131059, 1168.744534967897, 22.240905184441957, 45.0
2.1021021021021022, 38.09844307049558, 1166.830303982728, 22.241159978150353, 45.0
2.2022022022022023, 38.051298299728124, 1164.9154417220127, 22.24141392866495, 45.0
2.3023023023023024, 38.01179214711385, 1163.000597284694, 22.241667178942166, 45.0
2.4024024024024024, 37.978210510985555, 1161.0862752625633, 22.241919839539857, 45.0
2.5025025025025025, 37.94922620534298, 1159.172867700739, 22.24217199605418, 45.0
2.6026026026026026, 37.923810843730614, 1157.2606790604805, 22.242423714817352, 45.0
2.702702702702703, 37.901167166675286, 1155.3499456575773, 22.242675047267298, 45.0
2.802802802802803, 37.88067655371885, 1153.4408508793467, 22.242926033333745, 45.0
2.9029029029029028, 37.86185893159569, 1151.5335369222064, 22.24317670402222, 45.0
3.003003003003003, 37.84434155314943, 1149.6281139820687, 22.24342708342548, 45.0
3.1031031031031033, 37.82783487376409, 1147.7246673931284, 22.24367719027712, 45.0
3.2032032032032034, 37.81211394739981, 1145.8232631536387, 22.24392703914941, 45.0
3.3033033033033035, 37.797003930133194, 1143.9239522450373, 22.244176641386705, 45.0
3.4034034034034035, 37.78236889395365, 1142.026773972531, 22.244426005825616, 45.0
3.503503503503504, 37.76810313581998, 1140.1317585652612, 22.244675139354637, 45.0
3.6036036036036037, 37.75412443747329, 1138.238929195808, 22.244924047348203, 45.0
3.703703703703704, 37.74036887832797, 1136.3483035363781, 22.245172734000793, 45.0
3.803803803803804, 37.72678663559685, 1134.4598950191212, 22.24542120259751, 45.0
3.903903903903904, 37.71333892472974, 1132.5737137555657, 22.245669455711237, 45.0
4.004004004004004, 37.699995616810504, 1130.689767252912, 22.245917495356192, 45.0
4.104104104104104, 37.68673322405893, 1128.8080610197544, 22.246165323117843, 45.0
4.2042042042042045, 37.67353345008584, 1126.9285990021897, 22.24641294024639, 45.0
4.3043043043043046, 37.660382053705526, 1125.0513839257057, 22.246660347730092, 45.0
4.404404404404405, 37.64726787985822, 1123.17641758681, 22.246907546357765, 45.0
4.504504504504505, 37.63418229564529, 1121.3037010228577, 22.24715453675521, 45.0
4.604604604604605, 37.62111857067339, 1119.433234698568, 22.247401319425226, 45.0
4.704704704704705, 37.60807143858224, 1117.5650186380553, 22.247647894775927, 45.0
4.804804804804805, 37.59503677803222, 1115.6990525209003, 22.247894263141383, 45.0
4.904904904904906, 37.582011397055524, 1113.83533574709, 22.24814042479552, 45.0
5.005005005005005, 37.56899280620043, 1111.973867505339, 22.24838637996681, 45.0
5.105105105105106, 37.55597905214701, 1110.1146468232077, 22.248632128849035, 45.0
5.205205205205205, 37.54296860140043, 1108.2576726021334, 22.248877671608806, 45.0
5.305305305305305, 37.52996024334314, 1106.4029436466321, 22.249123008391837, 45.0
5.405405405405406, 37.51695310131214, 1104.5504586609668, 22.249368139322232, 45.0
5.505505505505505, 37.50394644311701, 1102.7002163062261, 22.24961306451475, 45.0
5.605605605605606, 37.490939712596614, 1100.8522151908198, 22.24985778407277, 45.0
5.705705705705706, 37.4779324399208, 1099.006453897504, 22.250102298094117, 45.0
5.8058058058058055, 37.46492427090319, 1097.1629309745251, 22.250346606669137, 45.0
5.9059059059059065, 37.45191495085417, 1095.321644940605, 22.25059070988175, 45.0
6.006006006006006, 37.43890426825089, 1093.4825943017365, 22.25083460781311, 45.0
6.106106106106107, 37.425892062896, 1091.6457775488811, 22.25107830054108, 45.0
6.206206206206207, 37.41287819901123, 1089.8111931657577, 22.251321788141944, 45.0
6.306306306306307, 37.399862578729405, 1087.9788396254505, 22.25156507068961, 45.0
6.406406406406407, 37.38684509790139, 1086.1487154027736, 22.251808148258387, 45.0
6.506506506506507, 37.37382571391941, 1084.320818954888, 22.25205102091864, 45.0
6.606606606606607, 37.3608043303563, 1082.4951463034747, 22.25229368885097, 45.0
6.706706706706707, 37.34778105852245, 1080.6717028557, 22.252536151811317, 45.0
6.806806806806807, 37.33475574315491, 1078.8504808257032, 22.252778410150736, 45.0
6.906906906906907, 37.321728378890256, 1077.0314794952465, 22.253020463900995, 45.0
7.007007007007008, 37.30869895748972, 1075.214697761036, 22.253262313110906, 45.0
7.107107107107107, 37.29566747464969, 1073.4001351192503, 22.25350395780282, 45.0
7.207207207207207, 37.282633906810716, 1071.5877888202951, 22.2537453980987, 45.0
7.307307307307307, 37.269598262975975, 1069.7776612107873, 22.253986633895092, 45.0
7.407407407407408, 37.256560496213886, 1067.9697420081764, 22.25422766564577, 45.0
7.507507507507508, 37.24352063265858, 1066.164036938359, 22.25446849309805, 45.0
7.607607607607608, 37.230478665738005, 1064.3605441453012, 22.25470911633384, 45.0
7.707707707707708, 37.21743458974197, 1062.5592612499627, 22.254949535458167, 45.0
7.807807807807808, 37.204388398130384, 1060.7601863769232, 22.25518975055381, 45.0
7.907907907907909, 37.191340084328495, 1058.9633176717946, 22.25542976170261, 45.0
8.008008008008009, 37.178289641761545, 1057.1686532801882, 22.25566956898642, 45.0
8.108108108108109, 37.165237063854796, 1055.3761913477156, 22.25590917248708, 45.0
8.208208208208209, 37.15218235086797, 1053.5859303003242, 22.256148572273922, 45.0
8.308308308308309, 37.13912551672902, 1051.7978691246035, 22.256387768391242, 45.0
