Initial conditions: Te0=3.5, Ti0=10.5, rho0=1000.0, Rh0=15.0
t (ps), Te (keV), Ti (keV), rho (g/cm^3), Rh (um)
0.0, 3.5, 10.5, 1000.0, 15.0
0.05005005005005005, 6.138806267576346, 8.095959367110181, 993.659346401259, 15.031850700999565
0.1001001001001001, 6.7658110438426, 7.556978795675051, 987.3609114334847, 15.063757361910877
0.15015015015015015, 7.015714736361776, 7.359394513635308, 981.1207236631624, 15.095637376754215
0.2002002002002002, 7.131469253720901, 7.283027630267308, 974.9428599957334, 15.127466296112507
0.2502502502502503, 7.191882134977489, 7.256954025290528, 968.8282432687205, 15.159235213874787
0.3003003003003003, 7.228156027947197, 7.253185734538776, 962.7766420396276, 15.190941018931442
0.3503503503503504, 7.253705325484976, 7.259721113964544, 956.7873573996891, 15.22258302923857
0.4004004004004004, 7.274531106668254, 7.2712082112796965, 950.859497307823, 15.254161637419037
0.45045045045045046, 7.293379177327544, 7.285211679356193, 944.9920939017379, 15.285677726075392
0.5005005005005005, 7.311526153882617, 7.300611597383748, 939.1841552890642, 15.317132406422068
0.5505505505505506, 7.329574898139508, 7.316891159526605, 933.4346887145279, 15.348526899247512
0.6006006006006006, 7.347815971937947, 7.333813296506501, 927.7427109018711, 15.379862480187482
0.6506506506506506, 7.3663941130320945, 7.351271875908796, 922.1072525688247, 15.411140454491996
0.7007007007007008, 7.3853855235412285, 7.3692226931475755, 916.5273602637022, 15.442362145502713
0.7507507507507507, 7.404834181719134, 7.387651095516438, 911.0020969717065, 15.473528889519676
0.8008008008008008, 7.424768890717202, 7.406556814281096, 905.5305421491421, 15.504642033716443
0.8508508508508509, 7.445211507077605, 7.425946671894676, 900.1117914947966, 15.535702935485803
0.9009009009009009, 7.466180765463767, 7.445831218225771, 894.7449566050507, 15.566712962504548
0.950950950950951, 7.487694221087458, 7.466223047269157, 889.4291645727704, 15.597673493135675
1.001001001001001, 7.509769146348841, 7.487136060940259, 884.1635577484453, 15.628585917179805
1.0510510510510511, 7.532423020596847, 7.508585051897559, 878.9472928929814, 15.659451636214339
1.1011011011011012, 7.555673765923755, 7.530585568089174, 873.7795410457561, 15.690272064565507
1.1511511511511512, 7.579539872870057, 7.553153833020525, 868.6594868504528, 15.721048629839736
1.2012012012012012, 7.604040520943889, 7.576306731366871, 863.5863285433454, 15.751782774122589
1.2512512512512513, 7.629195626494729, 7.60006182632612, 858.559277584782, 15.782475954842571
1.3013013013013013, 7.655025914286965, 7.624437386880217, 853.5775584793137, 15.813129645989557
1.3513513513513515, 7.6815529274713015, 7.649452350912862, 848.6404071905058, 15.84374533794192
1.4014014014014016, 7.708799091082726, 7.675126421073141, 843.7470717897778, 15.874324539304329
1.4514514514514514, 7.736787747496749, 7.701480089800639, 838.8968119149777, 15.904868777680736
1.5015015015015014, 7.765543212838604, 7.728534676499424, 834.0888983244373, 15.93537960080815
1.5515515515515517, 7.795090854126492, 7.756312348152412, 829.3226125414783, 15.96585857764677
1.6016016016016017, 7.825457126665496, 7.784836170937163, 824.5972465324932, 15.9963072994263
1.6516516516516517, 7.856669621960937, 7.814130161325935, 819.9121023652594, 16.02672738078505
1.7017017017017018, 7.888757126830684, 7.844219353970203, 815.266491806757, 16.057120461203162
1.751751751751752, 7.921749705957967, 7.875129829561944, 810.6597360247238, 16.08748820615696
1.8018018018018018, 7.9556787677399825, 7.9068887656477065, 806.0911652711644, 16.11783230836702
1.851851851851852, 7.990577148321695, 7.9395245058787784, 801.5601184927788, 16.1481544894165
1.901901901901902, 8.026479182872622, 7.973066646117877, 797.0659429637101, 16.178456501403794
