Initial conditions: Te0=5.6, Ti0=8.4, rho0=1000.0, Rh0=15.0
t (ps), Te (keV), Ti (keV), rho (g/cm^3), Rh (um)
0.0, 5.6, 8.4, 1000.0, 15.0
0.05005005005005005, 6.528401011503744, 7.577114852934174, 993.6776655885739, 15.031757287523844
0.1001001001001001, 6.8576737390653415, 7.300451440467821, 987.4118584989702, 15.063497062419193
0.15015015015015015, 6.999573295887046, 7.193649731753203, 981.2088363575632, 15.095184259517598
0.2002002002002002, 7.068014252950093, 7.15356365695193, 975.0701617375497, 15.126806727008097
0.2502502502502503, 7.105311632349185, 7.142015014129746, 968.99582781599, 15.15836009300289
0.3003003003003003, 7.129000465831844, 7.143216523436557, 962.985218280598, 15.189843094490131
0.3503503503503504, 7.14671479554566, 7.15030932853914, 957.0374704131539, 15.221255798278406
0.4004004004004004, 7.161864562763513, 7.160239413235959, 951.151625157864, 15.25259885901794
0.45045045045045046, 7.175997721131543, 7.171628747000175, 945.3266917149246, 15.283873196022544
0.5005005005005005, 7.189826376087179, 7.1838513538022575, 939.5616758223372, 15.315079849337023
0.5505505505505506, 7.203683086122238, 7.19662276784245, 933.855592156504, 15.346219914845145
0.6006006006006006, 7.217726639533962, 7.209815018032375, 928.2074696708273, 15.37729451484668
0.6506506506506506, 7.232035735118911, 7.223372459253206, 922.6163537617566, 15.408304784736984
0.7007007007007008, 7.246651994119171, 7.237273160013778, 917.0813070028743, 15.43925186705573
0.7507507507507507, 7.261599856370146, 7.251511062439171, 911.6014092310614, 15.47013690893574
0.8008008008008008, 7.276895836991612, 7.266087697685638, 906.1757573405414, 15.500961061137453
0.8508508508508509, 7.29255282177669, 7.2810083517777, 900.8034648533584, 15.531725477810006
0.9009009009009009, 7.308582168254922, 7.2962802228775585, 895.4836620737067, 15.56243131674191
0.950950950950951, 7.324994664341094, 7.3119115539390265, 890.2154947520727, 15.593079739475451
1.001001001001001, 7.341800990486658, 7.3279112557902994, 884.9981241308869, 15.62367191176693
1.0510510510510511, 7.359011943799227, 7.3442887435458655, 879.8307268400773, 15.65420900413394
1.1011011011011012, 7.376638593558722, 7.361053815779629, 874.7124942811372, 15.684692192281569
1.1511511511511512, 7.39469232052802, 7.378216621961969, 869.642631707459, 15.715122657372664
1.2012012012012012, 7.413184869751243, 7.395787680758685, 864.6203587055622, 15.745501586851622
1.2512512512512513, 7.432128369283027, 7.4137778537615455, 859.6449079887662, 15.775830174623367
1.3013013013013013, 7.451535371237126, 7.432198376934762, 854.715525554676, 15.806109621975269
1.3513513513513515, 7.4714188605718315, 7.451060866689643, 849.831470922697, 15.836341137720861
1.4014014014014016, 7.491792288294794, 7.4703773292449345, 844.9920152340987, 15.86652593925184
1.4514514514514514, 7.51266961525029, 7.490160210210586, 840.1964436886283, 15.896665253170397
1.5015015015015014, 7.534065264421534, 7.510422351593392, 835.4440510835663, 15.926760315159498
1.5515515515515517, 7.555994180450551, 7.531177044504823, 830.7341445555841, 15.956812370783673
1.6016016016016017, 7.5784718725041555, 7.552438067790635, 826.0660422808179, 15.98682267682681
1.6516516516516517, 7.601514417818163, 7.574219675705764, 821.4390734891927, 16.01679250115914
1.7017017017017018, 7.625138512305107, 7.596536632463305, 816.8525778665773, 16.046723123946244
1.751751751751752, 7.649361495260054, 7.6194042442900916, 812.3059052851355, 16.07661583838084
1.8018018018018018, 7.674201351681586, 7.642838357914863, 807.7984157779766, 16.106471950706
1.851851851851852, 7.699676747289934, 7.666855397153299, 803.329479203463, 16.136292781132727
1.901901901901902, 7.725807119100915, 7.691472445801891, 798.8984743066749, 16.16607966614139
1.951951951951952, 7.75261259844417, 7.716707170313868, 794.5047895995762, 16.19583395640031
2.002002002002002, 7.7801142016298455, 7.7425779767680885, 790.1478217581764, 16.225557021181377
2.052052052052052, 7.808333698135243, 7.769103904007044, 785.8269766979084, 16.255250245342783
2.1021021021021022, 7.837293838012518, 7.796304781413273, 781.5416680912497, 16.28491503396465
2.1521521521521523, 7.867018241088809, 7.8242011546749675, 777.2913180579184, 16.314552810142796
2.2022022022022023, 7.897531539560418, 7.852814409892077, 773.075356321211, 16.344165018063844
2.2522522522522523, 7.928859394633903, 7.882166783998762, 768.8932201009986, 16.373753123332456
2.3023023023023024, 7.961028493386022, 7.912281374384587, 764.7443541810062, 16.403318612970413
2.3523523523523524, 7.99406672848669, 7.943182307889057, 760.6282099036533, 16.432862999349222
2.4024024024024024, 8.02800306555805, 7.974894596190209, 756.544245985272, 16.462387817028105
2.452452452452453, 8.062867883055292, 8.00744438805987, 752.4919270715508, 16.491894629103662
2.5025025025025025, 8.098692741186102, 8.040858807795138, 748.4707246739665, 16.521385023028923
2.552552552552553, 8.13551075410725, 8.075166197581025, 744.4801159068462, 16.55086061688721
2.6026026026026026, 8.173356432837174, 8.110396017126696, 740.5195839997126, 16.580323056786483
2.6526526526526526, 8.21226586324118, 8.14657903753003, 736.5886176610442, 16.609774020545792
2.702702702702703, 8.252276780881603, 8.183747400198344, 732.6867108234264, 16.639215219042303
2.7527527527527527, 8.293428516328069, 8.221934558438702, 728.8133629033514, 16.668648394986942
2.802802802802803, 8.335762351328418, 8.2611756146449, 724.9680776988705, 16.698075329621464
2.852852852852853, 8.379321425355576, 8.30150714040924, 721.1503638861144, 16.72749783991445
2.9029029029029028, 8.424151002341233, 8.34296732272937, 717.35973446661, 16.7569177823086
2.9529529529529532, 8.470298470193182, 8.385596065711121, 713.5957066616282, 16.786337053633513
3.003003003003003, 8.51781351272546, 8.429435108945754, 709.8578015615144, 16.81575759367887
